id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
275567,Luxurious and Affordable!  Economy Apartment!,710122,Kelly,,Grant Hill,32.70910218693226,-117.14231955149302,Entire home/apt,89,7,13,2017-09-22,0.17,11,193
278138,Comfy Room Close to Everything !!,1451910,Mike And Carolina,,Scripps Ranch,32.908377515052806,-117.08980824145773,Private room,65,2,77,2018-09-02,0.97,2,364
278158,Comfy & Cozy Room for Travelers,1451910,Mike And Carolina,,Scripps Ranch,32.90678431243069,-117.0873220220532,Private room,65,2,33,2018-09-03,0.43,2,364
279012,Tropical Home Near Beach w/ Hot Tub,1451027,Rebecca,,Ocean Beach,32.733776061094886,-117.24450303506356,Entire home/apt,235,5,18,2018-08-01,0.24,1,283
281817,Private & Quiet Detached Cottage. No A/C,1468925,Sam,,South Park,32.728568902729705,-117.12281885052393,Entire home/apt,95,2,178,2018-09-30,2.16,1,344
289088,"Quiet studio: King bed, AC, Washer",1501859,Belinda,,Midtown,32.74244671196492,-117.17546856073609,Entire home/apt,85,2,140,2018-10-09,1.70,1,89
292285,Sleek & Modern OB Condo 2+2 BCH,466847,Heather,,Loma Portal,32.74916586576779,-117.23126508178096,Entire home/apt,85,7,38,2018-09-22,0.58,1,171
293133,San Diego Hillcrest area cozy Close to everything,797956,Michael,,North Hills,32.749762584405296,-117.13288444646616,Entire home/apt,130,7,0,,,1,365
293609,Stunning Home -Indoor/Outdoor Style,1502676,Aaron,,West University Heights,32.75984826027167,-117.14354263034525,Entire home/apt,149,2,194,2018-09-15,3.03,6,295
299720,Bankers Hill Studio by Balboa Park,384706,Dhiraj,,Midtown,32.734566683378446,-117.16429843250168,Entire home/apt,142,28,32,2018-07-29,0.39,1,336
308508,Private Beach Cottage with Bikes!,1586671,David,,Ocean Beach,32.75368634463177,-117.25007072609495,Entire home/apt,130,3,71,2018-06-17,0.88,1,109
311052,Historic Kensington Craftsman Charm,1192708,Jennifer,,Kensington,32.76133290708773,-117.10454747364074,Private room,80,1,338,2018-10-06,4.15,1,323
323711,Cute little Granny Flat  San Diego ,1657906,Bebe,,Lake Murray,32.79523697277281,-117.00936155807067,Entire home/apt,85,1,12,2015-07-19,0.15,1,0
323773,Little Italy Executive Penthouse,1657242,Kristin,,Little Italy,32.72179589195853,-117.16686530624703,Entire home/apt,167,30,1,2014-06-17,0.02,1,40
331892,In the heart of San Diego and UCSD Medical Center,1689428,Gene,,Old Town,32.750024414691914,-117.16627820432383,Private room,65,2,71,2018-09-29,0.89,1,333
334730,Craftsman Cottage in Mission Hillls,1288792,Celia,,Old Town,32.75124404400162,-117.18347246714791,Entire home/apt,99,2,213,2018-09-22,2.63,1,226
343495,Private & Cozy Bohemian OB Cottage,1012168,Chuck & Helen,,Ocean Beach,32.75181616916787,-117.245016211483,Entire home/apt,110,2,281,2018-09-30,4.24,1,112
346722,Balboa Park / Zoo Apartment,1757737,Frank,,Park West,32.72846999334028,-117.16107831522405,Entire home/apt,165,2,182,2018-10-07,2.27,1,19
359838,Tropical 3 min Convention Center #2,861297,Ron,,Balboa Park,32.71708187550326,-117.13934305884314,Entire home/apt,99,2,20,2018-06-08,0.26,9,293
359971,Hillcrest - (close to Zoo & Park),1821106,Marcela,,West University Heights,32.75741842153119,-117.14788896347102,Entire home/apt,86,5,77,2017-12-09,0.96,1,320
366811,Private Floor to yourselves + Spa!,1852011,Brian,,Clairemont Mesa,32.817576518734306,-117.16845272865173,Entire home/apt,90,2,231,2018-10-07,2.95,1,72
373322,Pacific Beach San Diego Bay,1402683,Sandra,,Mission Bay,32.79247376869175,-117.23292863087293,Entire home/apt,257,2,10,2018-08-04,0.14,1,365
385343,Charming Beach Retreat,1011433,Vicky,,Ocean Beach,32.75432659966815,-117.24769564829089,Entire home/apt,139,3,19,2012-08-14,0.24,1,0
385760,"Super location, quiet neighborhood",1486293,Ann,,Loma Portal,32.75718850289024,-117.227549164731,Private room,50,30,77,2018-06-17,0.98,1,263
392534,San Diego Bankers Hill Guest Room,1349966,Dana,,Park West,32.72778784559536,-117.15942321024366,Private room,75,1,24,2018-08-31,0.31,2,264
393062,4Bd retreat home near UTC/La Jolla,1702475,Karen,,University City,32.85680429930706,-117.2025921549544,Entire home/apt,275,2,13,2016-04-04,0.17,1,227
394524,Private Studio next to the beach,1972369,Edward,,Pacific Beach,32.801432196078196,-117.25724614809424,Entire home/apt,127,1,69,2018-09-22,0.90,1,349
395071,Mission Beach meets Mission Bay,1974643,Debbie,,Mission Bay,32.789366399914435,-117.25508982521791,Entire home/apt,235,1,56,2018-07-28,0.71,3,214
395858,One bedroom in quiet neighborhood ,1978403,Tuija,,Rancho Bernadino,33.02885047102954,-117.08797959495143,Private room,50,3,6,2018-06-07,0.10,2,279
396390,Independent room in the back garden,1980775,Shirley,,Midtown,32.74494019529857,-117.17412383498915,Entire home/apt,70,2,84,2018-10-02,1.10,1,348
401431,Charming Ocean Beach cottage,2003694,Edwin,,Ocean Beach,32.751271899403726,-117.24889712152348,Entire home/apt,125,3,33,2018-10-04,0.42,3,162
401581,cozy home close to wind n sea beach,2004456,Linda,,La Jolla,32.83076855394928,-117.27334781769027,Private room,59,4,6,2016-02-29,0.08,1,0
409649,Looking for Roommate to share condo,2039313,Bernice,,Clairemont Mesa,32.804075378616915,-117.16060671635573,Private room,35,1,5,2018-06-30,0.08,1,252
409683,The La Jolla Beach Cottage,1144421,Patrick + Lani,,La Jolla,32.83918522515452,-117.27776274157053,Entire home/apt,264,2,200,2018-10-01,2.56,1,330
410726,Wonderful La Jolla Beach Retreat!,2044776,Mauricio,,La Jolla,32.83449763957132,-117.2756681866076,Entire home/apt,250,3,140,2018-09-24,1.84,1,277
411946,RIGHT ON THE WATER - FABULOUS VIEWS,1978507,Alison,,Mission Bay,32.760240426307625,-117.24838506515363,Entire home/apt,400,4,0,,,1,60
413705,San Diego HOME  Beautiful --EAST -Bdrm,2058261,Chelo,,Bay Park,32.77925253214956,-117.20543116800758,Private room,47,6,84,2018-08-10,4.50,2,8
426121,Charming & Centrally Located Apt,2118023,Tricia,,Midtown,32.7425793399663,-117.1778414110065,Entire home/apt,109,1,104,2018-09-30,1.33,1,333
438786,1925 Hillcrest Craftsman with Private Sun Deck,2165667,Camila,,North Hills,32.74946806065922,-117.14343370024122,Entire home/apt,85,1,301,2018-10-04,5.82,2,272
443994,Serene San Diego Canyon Getaway,2205580,Al,,Clairemont Mesa,32.802777417117895,-117.1896033682553,Entire home/apt,110,3,136,2018-10-04,1.77,1,42
447765,La Jolla Vacation Rental.  TOT607481,2223419,Jenny,,La Jolla,32.850420166599854,-117.25310442276081,Entire home/apt,362,3,42,2018-08-20,0.55,1,340
449781,View of entire San Diego - VIEW,2234087,Keith,,Old Town,32.74451032356022,-117.18058520507589,Entire home/apt,300,1,0,,,1,365
460007,Historic Victorian Charm Downtown (Carriage House),2456675,Amy,,Cortez Hill,32.72029777047528,-117.1632683910626,Entire home/apt,120,2,200,2018-09-24,2.59,6,31
460016,Victorian Charmer Downtown #222 (upstairs),2456675,Amy,,Cortez Hill,32.720186075587705,-117.1630036708242,Entire home/apt,165,2,274,2018-09-26,3.53,6,24
462375,Charming Craftsman House 3br/2ba,2297747,Katalin,,Balboa Park,32.72069375633885,-117.13103877340733,Entire home/apt,210,4,9,2017-07-05,0.12,1,283
466663,Walk to bay/downtwn  park BLUE ROOM,2315442,Michael,,Park West,32.72661610703059,-117.16599010338149,Private room,49,1,484,2018-09-22,6.26,10,36
467573,Condo in San Diego near downtown,2321070,Elise,,Midtown,32.74918771660763,-117.15309544486722,Private room,50,30,115,2018-06-20,1.54,1,99
468475,Garden Cottage blocks to bay/dwntwn,2315442,Michael,,Park West,32.72660218468516,-117.16376248848186,Private room,49,1,406,2018-09-26,5.35,10,43
470519,Walk To All Bay/Park/Zoo/Gaslamp/Convention/Loft,2315442,Michael,,Park West,32.72795038710667,-117.16392405671593,Private room,39,1,392,2018-09-21,5.16,10,52
470520,Outdoor shower walk to all Greenrom,2315442,Michael,,Park West,32.72728434853586,-117.16441391632355,Private room,49,1,461,2018-09-23,6.01,10,52
472433,Beachfront La Jolla Home - Sunsets!,2342941,John,,La Jolla,32.82862331598733,-117.28007736200458,Entire home/apt,650,3,22,2018-07-01,0.30,1,325
473679,Studio in the Heart of South Park!,2325333,Julie,,South Park,32.72005622897532,-117.12752421548896,Entire home/apt,69,2,309,2018-10-09,4.35,2,328
474236,Spacious Kid-Friendly Home w/Pool,2315693,Tina,,Lake Murray,32.79695827956222,-117.03318831309754,Entire home/apt,239,5,9,2017-12-28,0.12,1,8
479322,The Hipster,2253314,Rene,,Grant Hill,32.71009213092939,-117.144514806723,Entire home/apt,135,2,402,2018-10-04,5.23,2,110
482741,1 BR in Charming 2 BR Apt University Heights,1809198,Raman,,West University Heights,32.75792562584022,-117.14805323084565,Private room,35,90,16,2018-03-31,0.21,1,365
483463,Urban San Diego Cottage with Garden,2393291,Tricia,,Normal Heights,32.75697251620339,-117.12100545973938,Entire home/apt,137,3,134,2018-09-18,1.91,1,230
483688,Quaint cottage near USD/Old Town and trolley line,2385909,James,,Moreno Mission,32.765163858605604,-117.18973043745254,Entire home/apt,126,2,136,2018-10-03,1.78,3,324
495832,Perfect Pacific Beach Bungalow!,2448935,Ganesa,,Pacific Beach,32.80426702239436,-117.24334535439887,Entire home/apt,139,2,193,2018-10-08,2.51,1,13
497584,Lavishly Restored 2 bedroom #218,2456675,Amy,,Cortez Hill,32.72011493058554,-117.16364199611178,Entire home/apt,170,2,275,2018-09-16,3.58,6,22
500915,Craftsman in hip area near downtown,2471170,Matthew,,South Park,32.72858397573973,-117.12688576230622,Entire home/apt,199,3,35,2018-07-18,0.46,2,69
501019,Featured on the Tiny House Hunters Show!,2472050,Susanne,,Old Town,32.752941022510555,-117.18002640756282,Entire home/apt,189,3,17,2018-06-11,0.22,1,280
506774,Cozy Backyard Cottage in South Park,2498685,Joy,,South Park,32.719939856228,-117.12865251835146,Entire home/apt,89,2,248,2018-10-01,3.23,2,180
507903,La Jolla Skylark Entertainer,2503251,Laura And The Co-Host Team,,La Jolla,32.817592235405805,-117.261232863398,Entire home/apt,120,1,196,2018-09-09,2.59,6,355
519849,New Eco Luxury Guest House,2558457,Kristen,,Mission Bay,32.79123476117352,-117.23557403757252,Entire home/apt,200,3,68,2018-09-02,1.00,1,350
519919,1920s bungalow 2 blocks to dog beach! Walk to all!,686496,Matt And Toni,,Ocean Beach,32.75166829998702,-117.24709421887718,Entire home/apt,179,2,188,2018-10-07,2.47,2,40
522108,Charming Craftsman in South Park,2498685,Joy,,South Park,32.719046269833115,-117.12826995999824,Entire home/apt,225,2,33,2016-08-23,0.44,2,296
524112,Large Master Bedroom Suite w/Bathroom (North Park),31656,Jared,,North Hills,32.75427098410239,-117.1396943293834,Private room,300,1,0,,,3,365
528113,"Stylish Modern Condo, Stunning Views",2594906,Wendy,,Midtown,32.73628694758121,-117.16152270477306,Entire home/apt,83,30,21,2018-08-31,0.28,1,115
531406,Extreme home stay in La Jolla!,2608408,Cooleen & Ted,,La Jolla,32.83253453710991,-117.25909449091719,Private room,130,2,70,2018-09-22,0.92,2,318
533390,Private 1 bedroom ‘BirdsNest’ by the Park,2621222,Dennis,,North Hills,32.74151871086302,-117.1347358972371,Entire home/apt,290,3,5,2016-07-07,0.10,1,363
561997,"ENCHANTING SANCTUARY, CENTRAL TO ALL",2740315,Beverlee,,Bay Park,32.807563248591364,-117.1968215582839,Entire home/apt,199,3,92,2018-08-13,1.21,1,365
563806,803 El Carmel Place - Carmel de Abajo,2772383,San Diego,,Mission Bay,32.77887564745979,-117.25160371892015,Entire home/apt,400,3,1,2016-10-03,0.04,30,190
571552,2bd/2ba PENTHOUSE in a Cloud,2813298,David,,East Village,32.710887109171495,-117.15445627466526,Entire home/apt,295,2,22,2015-11-29,0.29,2,0
571822,La Jolla Kid Friendly Beach House,470998,Miriam,,La Jolla,32.81549337483739,-117.26377545190056,Entire home/apt,450,1,104,2018-10-06,1.61,3,267
576112,Soulful Studio 2 Blocks to Beach,2833833,Ryder & Michelle,,Pacific Beach,32.80431898569912,-117.25331486314249,Entire home/apt,125,1,407,2018-09-28,5.39,5,67
585426,4 Br House Normal Heights San Diego,2885527,Linda,,Normal Heights,32.76516964624581,-117.12634512984754,Entire home/apt,200,4,77,2018-09-02,1.03,4,138
585457,1926 Craftsman in fun North Park,707941,Ted,,North Hills,32.75463828654758,-117.12710893666076,Entire home/apt,2000,1,1,2013-02-26,0.01,3,89
585469,Aunt Chris' San Diego Getaway,2886419,Christine,,South Park,32.728495999863966,-117.12425071800892,Entire home/apt,70,1,388,2018-09-30,5.17,2,276
587443,Great RV/nearMISSION BAY/ FREE WIFI,1005583,Tanja,,Moreno Mission,32.77267885183971,-117.20348391980993,Entire home/apt,48,1,460,2018-09-24,6.10,5,270
587471,"Amazing ocean view, Rooftop spa, Close to downtown",266381,Sean,,Ocean Beach,32.735975125023444,-117.25136056246946,Entire home/apt,795,3,8,2018-10-08,0.24,1,324
587699,Downtown Loft/Condo in East Village,2899231,Theresa,,East Village,32.71161178331186,-117.15471819406534,Entire home/apt,265,26,1,2014-07-30,0.02,1,0
589214,MOST POPULAR LISTING WALK TO BAY DOWNTOWN PARK/ZOO,2315442,Michael,,Park West,32.72659871975653,-117.16570611099853,Private room,79,1,515,2018-09-21,6.98,10,48
589254,SAN DIEGO Hillcrest Queen Bed Private Bathroom,1117966,John,,Midtown,32.74240104467606,-117.16346153684694,Private room,59,2,141,2018-08-23,2.75,2,58
589500,MONTHLY RENTAL - Hillcrest-San Diego-Pool/Spa/Gym,2908109,Lisen & Cortney,,Midtown,32.74865359761412,-117.15224029093335,Entire home/apt,150,30,11,2018-08-01,0.15,1,232
591575,Luxury Condo with Ocean Views,2919820,Karl,,La Jolla,32.82935164460548,-117.27878489980893,Entire home/apt,365,3,24,2018-09-27,0.83,2,256
597609,Vista Del Mar Two,2919820,Karl,,La Jolla,32.82763148827824,-117.27862379064922,Entire home/apt,365,3,18,2018-09-22,0.66,2,215
602985,Quaint Historic Beach House,6627782,Sarah,,Ocean Beach,32.745411277571534,-117.24939318514161,Entire home/apt,197,3,138,2018-10-08,1.87,2,341
604169,"BOAT, BED & BREAKFAST - ""SLIPAWAY"" - 45'  Ketch",2990799,Shaun,,Midtown District,32.71833127879865,-117.22136772248813,Entire home/apt,255,2,15,2018-10-01,0.22,8,82
606508,"condos in San Diego, CA",103427,Magalie,,East Village,32.71877590727196,-117.15330739181711,Entire home/apt,250,1,1,2015-06-10,0.02,4,365
610920,La Jolla Beach Beauty ~ walk to beach/surf,3028993,Kimber,,La Jolla,32.813949862352665,-117.26666273419497,Entire home/apt,525,3,3,2013-07-29,0.05,1,168
611250,Walk to bay downtownn Priv 1/2 bath,2315442,Michael,,Park West,32.72726881478629,-117.1661148792937,Private room,45,1,328,2018-09-24,4.36,10,68
614111,"Ocean View, Walk to Beach and more!",3046058,Felicia,,Del Mar Heights,32.934961742497414,-117.25553308045917,Entire home/apt,250,3,0,,,1,193
616718,Priv Bath Walk to Bay/downotwn/park,2315442,Michael,,Park West,32.72830790969572,-117.16563865332887,Private room,49,1,467,2018-09-26,6.21,10,49
631271,Downtown San Diego Loft,1121416,Andre,,East Village,32.71553286758755,-117.15310770508367,Entire home/apt,126,30,96,2018-09-01,1.30,2,124
635756,Modern San Diego Condo with Views!,2414872,Laura,,East Village,32.708941758948406,-117.1561794635088,Entire home/apt,67,30,16,2018-08-31,0.39,1,323
641013,BednBike with en-suite bathroom.,3201412,David And Briana,,Balboa Park,32.716680817361315,-117.14704320922453,Private room,44,2,184,2018-09-11,2.91,2,54
642164,"Safe, Walkable, Historic Neighborhood",3209013,Morgan,,Kensington,32.76642390720377,-117.10548967507218,Entire home/apt,300,4,27,2018-08-20,0.37,1,280
