id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
146886,"Downtown, Spacious and Bright with Balcony!",710122,Kelly,,Grant Hill,32.7080337179801,-117.14340544315156,Entire home/apt,79,7,14,2018-11-26,0.17,13,134
149548,Mission Bay Getaway - Near beaches!,721326,Olivia,,Bay Park,32.80156526230074,-117.20092898682408,Private room,49,3,157,2018-11-25,1.76,2,136
161818,Great Neighborhood-1 Bedroom in a 3 BR house. .,773869,Steve And Kyle(She'S A Girl),,Kensington,32.77163717428678,-117.10017159928219,Private room,79,28,50,2017-10-09,0.56,1,364
165967,MIKE'S PLACE - A PRIVATE  COTTAGE,790976,Mike,,West University Heights,32.75173353787599,-117.1528379871156,Entire home/apt,125,2,467,2018-12-09,5.21,2,247
166787,Bay View Studio Condo in La Playa,731698,Karen,,Wooded Area,32.71907570617253,-117.23071039412727,Entire home/apt,75,30,105,2018-11-16,1.29,1,20
167022,Room and bath in home near beach.,795905,Franz,,Mission Bay,32.79486890795388,-117.23433388663642,Private room,55,2,156,2018-08-04,1.73,3,0
167760,Traveler's Haven - Central to all!,799669,Mary,,Mira Mesa,32.91103543187029,-117.13019944909972,Private room,48,4,68,2018-11-22,0.76,2,314
167804,"Mission Bay Retreat Studio, Near Beaches, La Jolla",721326,Olivia,,Bay Park,32.80040960588014,-117.20151696639253,Private room,49,3,44,2018-12-03,0.57,2,176
168415,Artist Retreat Travel Twin room- pool home,766039,Pamela,,Bird Land,32.78248320336414,-117.1594247535671,Private room,65,4,58,2018-12-03,0.65,8,83
170421,Traveler's Haven 2 - Central to all,799669,Mary,,Mira Mesa,32.91122712035955,-117.13099093462203,Private room,55,4,51,2018-07-17,0.57,2,256
170741,Ocean Front Penthouse Condominum,644144,John,,Ocean Beach,32.73821650064435,-117.25367595647936,Entire home/apt,219,25,3,2018-12-03,0.33,1,343
171212,Entire 3BR Condo Beautiful Del Mar!,816767,Kayvon,,Carmel Valley,32.94662855635847,-117.23243783065581,Entire home/apt,155,1,19,2018-03-31,0.27,1,263
172519,Upstairs Room/Pt. Loma,164137,Melinda,,Roseville,32.74129128920331,-117.21852804540315,Private room,90,2,52,2018-09-03,0.58,3,167
174015,Beach Hide Out,831158,Özlem,,Mission Bay,32.78332898763352,-117.25262066869242,Entire home/apt,145,1,362,2018-11-29,4.04,2,317
175119,"Private bed&bath, All Welcome",836963,Kevin,,Talmadge,32.76492680959272,-117.08814666943688,Private room,71,1,93,2018-09-02,1.03,1,187
176588,Mission Bay Cottage - SAN DIEGO,2139569,Doug,,Moreno Mission,32.772455988956104,-117.2023322485758,Entire home/apt,89,3,138,2018-11-25,1.56,1,332
179884,Mission Beach Contemporary Home,753381,Denise,,Mission Bay,32.77528021065921,-117.25273747882672,Entire home/apt,390,3,68,2018-10-21,0.96,1,337
181283,"$99/Convent Ctr, Zoo, History museum, downtown #3",861297,Ron,,Balboa Park,32.716381604794385,-117.13811385482256,Entire home/apt,99,2,32,2018-11-24,0.40,9,318
182428,Adorable Newly Renovated Studio 5- 1block to Ocean,874515,Luke,,Mission Bay,32.76473873181033,-117.2515997173524,Entire home/apt,125,3,3,2016-03-24,0.05,26,365
182504,Sunny San Diego Home *5 Stars!*,874971,StellaRichard,,Midtown,32.74281595658574,-117.16662715083443,Entire home/apt,175,3,206,2018-11-22,2.30,1,111
182555,Nice Guest Bedroom w/Private Bathroom (North Park),31656,Jared,,North Hills,32.750592447680795,-117.13916398949362,Private room,250,1,5,2014-09-20,0.06,3,365
184238,"Ocean Beach, garage parking, hot tub, Ocean VIEWS!",883704,Scott,,Loma Portal,32.740977107850185,-117.24471021123125,Entire home/apt,155,2,220,2018-12-06,2.46,1,310
189785,Beach block ocean view in North PB!,915738,Jeff,,La Jolla,32.81014538662965,-117.2680412225586,Private room,95,10,25,2018-09-24,0.42,1,179
190179,Bohemian Beach House,831158,Özlem,,Mission Bay,32.782482245599724,-117.25168616608298,Entire home/apt,215,2,126,2018-10-15,1.45,2,283
190225,Charming La Jolla Home with pool/spa; sleeps 14,918513,Paige,,La Jolla,32.840609193695194,-117.26901620516257,Entire home/apt,495,3,96,2018-11-25,1.19,1,178
193286,"Amazing views, pool & waterslides.",937242,April,,Pacific Beach,32.815387734206446,-117.22845466243783,Private room,795,3,4,2018-08-07,0.13,1,137
193334,"Minutes to the beach, SeaWorld, Zoo",937246,Mark,,Kearny Mesa,32.836425580739984,-117.1688954846806,Private room,38,3,191,2018-11-16,2.14,2,70
193368,Close to Comic-Con San Diego,937246,Mark,,North Clairemont,32.83509044455777,-117.17007296984656,Private room,85,3,10,2018-07-22,0.11,2,89
204211,Fabulous San Diego Home by La Jolla,1002692,Ethan,,University City,32.85359036246474,-117.2134993570451,Entire home/apt,525,7,20,2018-07-06,0.24,1,169
204718,Friendly Clean Room/Mission Bay,1005583,Tanja,,Bay Park,32.78477850486293,-117.20590852840432,Private room,59,1,694,2018-12-08,8.20,5,330
205703,"BEST LOCATION, BEST PRICE IN S.D.",874159,Filbert,,Midtown,32.746316368389365,-117.15076844482859,Entire home/apt,80,3,276,2018-12-10,3.11,1,36
211583,"The Happy Little Cottage, South Mission Beach",1090651,J-Me & Clark,,Mission Bay,32.767350076141,-117.24927925755618,Entire home/apt,165,3,101,2018-11-27,1.39,1,86
213653,BEAUTIFUL OCEAN VIEW & TORREY PINES SERENITY,660996,Kathy,,Torrey Pines,32.925903986371104,-117.2495894396146,Entire home/apt,500,4,23,2018-09-04,0.29,1,165
227691,GORGEOUS 2B/2B IN LITTLE ITALY!!,28107,Lindsay,,Little Italy,32.72177028810796,-117.16915496923893,Entire home/apt,330,3,43,2018-12-04,0.50,1,178
241210,Room for rent in North Park Home near DT San Diego,1265742,Deborah,,North Hills,32.75734336799335,-117.13668675467116,Private room,60,1,62,2018-10-02,0.71,1,215
244653,PRIVATE ROOM + BATHROOM + BREAKFAST,1152915,Leticia,,Mountain View,32.69742624139721,-117.10602223607194,Private room,50,2,29,2018-11-11,0.34,1,357
246264,Central San Diego At Your Doorstep One Bedroom,1291828,Tomio,,Linda Vista,32.79432106516098,-117.17451989831328,Entire home/apt,89,31,57,2018-06-02,0.82,7,316
252289,Private oasis w/ jacuzzi -3bedrooms,861840,Catherine,,Old Town,32.75295819473756,-117.17757807736734,Entire home/apt,135,2,210,2018-11-18,2.69,1,336
256585,San Diego Balboa Park Guest Room,1349966,Dana,,Park West,32.72783857430428,-117.16102396703144,Private room,80,2,97,2018-10-14,1.18,2,256
269843,Artist retreat Twin Corner bedroom - pool home,766039,Pamela,,Bird Land,32.78127102847729,-117.16012297167742,Private room,75,3,76,2018-12-08,0.96,8,85
272822,★70s VIBE★HUGE UNIQUE WOOD-PANELED ROOM with PATIO,1427811,Angela,,Darnall,32.750406628988394,-117.06613381678282,Private room,59,1,33,2018-08-14,0.39,2,14
273134,Artist retreat Master bedroom/bath - pool home,766039,Pamela,,Bird Land,32.78133226842395,-117.16072286368528,Private room,85,4,49,2018-09-25,0.61,8,83
274943,"Great Location, Modern and Affordable!",710122,Kelly,,Grant Hill,32.709221826488566,-117.14333674174739,Entire home/apt,99,5,8,2018-06-30,0.09,13,91
275539,Great Location!  Super Central! Balcony Apartment,710122,Kelly,,Grant Hill,32.7086218617361,-117.14266356836926,Entire home/apt,79,7,6,2018-01-02,0.07,13,123
275557,"Bright, Ground Level, Designer, Studio Suite",710122,Kelly,,Grant Hill,32.708076023249866,-117.14405390783904,Entire home/apt,69,7,7,2018-07-14,0.11,13,125
275560,Great Location!  Spacious and Elegant!,710122,Kelly,,Grant Hill,32.709219713683794,-117.14228755137181,Entire home/apt,79,7,3,2017-11-08,0.04,13,143
275566,Fantastic Location!  Spacious and Elegant!,710122,Kelly,,Grant Hill,32.70780067859775,-117.14368649255537,Entire home/apt,79,7,6,2018-11-13,0.13,13,89
275567,Luxurious and Affordable!  Economy Apartment!,710122,Kelly,,Grant Hill,32.70910218693226,-117.14231955149302,Entire home/apt,89,7,13,2017-09-22,0.16,13,119
278138,Comfy Room Close to Everything !!,1451910,Mike & Deb,,Scripps Ranch,32.908377515052806,-117.08980824145773,Private room,65,2,77,2018-09-02,0.94,2,364
278158,Comfy & Cozy Room for Travelers,1451910,Mike & Deb,,Scripps Ranch,32.90678431243069,-117.0873220220532,Private room,65,2,33,2018-09-03,0.42,2,364
279012,Tropical Home Near Beach w/ Hot Tub,1451027,Rebecca,,Ocean Beach,32.733776061094886,-117.24450303506356,Entire home/apt,235,7,18,2018-08-01,0.23,1,37
281817,Private & Quiet Detached Cottage. No A/C,1468925,Sam,,South Park,32.728568902729705,-117.12281885052393,Entire home/apt,95,2,181,2018-11-18,2.14,1,321
289088,"Quiet studio: King bed, AC, Washer",1501859,Belinda,,Midtown,32.74244671196492,-117.17546856073609,Entire home/apt,85,2,149,2018-12-03,1.76,1,108
292285,Sleek & Modern OB Condo 2+2 BCH,466847,Heather,,Loma Portal,32.74916586576779,-117.23126508178096,Entire home/apt,2600,7,40,2018-10-28,0.59,1,84
293133,San Diego Hillcrest area cozy Close to everything,797956,Michael,,North Hills,32.749762584405296,-117.13288444646616,Entire home/apt,130,21,0,,,1,327
293609,Stunning Home -Indoor/Outdoor Style,1502676,Aaron,,West University Heights,32.75984826027167,-117.14354263034525,Entire home/apt,149,2,202,2018-11-27,3.05,6,293
299720,Bankers Hill Studio by Balboa Park,384706,Dhiraj,,Midtown,32.734566683378446,-117.16429843250168,Entire home/apt,142,28,33,2018-11-09,0.39,1,337
311052,Historic Kensington Craftsman Charm,1192708,Jennifer,,Kensington,32.76133290708773,-117.10454747364074,Private room,70,1,343,2018-12-02,4.10,1,325
323711,Cute little Granny Flat  San Diego ,1657906,Bebe,,Lake Murray,32.79523697277281,-117.00936155807067,Entire home/apt,85,1,12,2015-07-19,0.15,1,0
323773,Little Italy Executive Penthouse,1657242,Kristin,,Little Italy,32.72179589195853,-117.16686530624703,Entire home/apt,167,30,1,2014-06-17,0.02,1,103
331892,In the heart of San Diego and UCSD Medical Center,1689428,Gene,,Old Town,32.750024414691914,-117.16627820432383,Private room,65,2,73,2018-11-12,0.89,1,348
334730,Craftsman Cottage in Mission Hillls,1288792,Celia,,Old Town,32.75124404400162,-117.18347246714791,Entire home/apt,99,2,215,2018-10-31,2.59,1,192
343495,Private & Cozy Bohemian OB Cottage,1012168,Chuck & Helen,,Ocean Beach,32.75181616916787,-117.245016211483,Entire home/apt,110,2,291,2018-12-07,4.26,1,205
346722,Balboa Park / Zoo Apartment,1757737,Frank,,Park West,32.72846999334028,-117.16107831522405,Entire home/apt,165,2,187,2018-11-11,2.27,1,44
359838,"$99/Conv Ctr, zoo, museum, downtown, balboa prk #2",861297,Ron,,Balboa Park,32.71708187550326,-117.13934305884314,Entire home/apt,99,2,21,2018-10-07,0.27,9,300
359971,Hillcrest - (close to Zoo & Park),1821106,Marcela,,West University Heights,32.75741842153119,-117.14788896347102,Entire home/apt,86,5,77,2017-12-09,0.94,1,284
366811,Private Floor to yourselves + Spa!,1852011,Brian,,Clairemont Mesa,32.817576518734306,-117.16845272865173,Entire home/apt,90,2,239,2018-12-09,2.98,1,75
373322,Pacific Beach San Diego Bay,1402683,Sandra,,Mission Bay,32.79247376869175,-117.23292863087293,Entire home/apt,257,2,10,2018-08-04,0.14,1,365
385343,Charming Beach Retreat,1011433,Vicky,,Ocean Beach,32.75432659966815,-117.24769564829089,Entire home/apt,139,3,19,2012-08-14,0.23,1,0
385760,"Super location, quiet neighborhood",1486293,Ann,,Loma Portal,32.75718850289024,-117.227549164731,Private room,50,30,79,2018-11-30,0.98,1,313
392534,San Diego Bankers Hill Guest Room,1349966,Dana,,Park West,32.72778784559536,-117.15942321024366,Private room,75,1,27,2018-12-09,0.34,2,268
393042,Upstairs Bedrm:  Twin Bed,164137,Melinda,,Roseville,32.73814546196906,-117.22004506504514,Private room,90,1,45,2018-07-08,0.58,3,89
394524,Private Studio next to the beach,1972369,Edward,,Pacific Beach,32.801432196078196,-117.25724614809424,Entire home/apt,127,1,70,2018-10-27,0.89,1,362
395071,Mission Beach meets Mission Bay,1974643,Debbie,,Mission Bay,32.789366399914435,-117.25508982521791,Entire home/apt,235,1,57,2018-10-20,0.71,3,272
395858,One bedroom in quiet neighborhood ,1978403,Tuija,,Rancho Bernadino,33.02885047102954,-117.08797959495143,Private room,50,3,6,2018-06-07,0.09,2,342
396390,Independent room in the back garden,1980775,Shirley,,Midtown,32.74494019529857,-117.17412383498915,Entire home/apt,70,2,91,2018-12-03,1.16,1,333
401431,Charming Ocean Beach cottage,2003694,Edwin,,Ocean Beach,32.751271899403726,-117.24889712152348,Entire home/apt,125,3,33,2018-10-04,0.41,3,173
401581,cozy home close to wind n sea beach,2004456,Linda,,La Jolla,32.83076855394928,-117.27334781769027,Private room,59,4,6,2016-02-29,0.08,1,0
409649,Looking for Roommate to share condo,2039313,Bernice,,Clairemont Mesa,32.804075378616915,-117.16060671635573,Private room,35,1,5,2018-06-30,0.08,1,315
409683,The La Jolla Beach Cottage,1144421,Patrick + Lani,,La Jolla,32.83918522515452,-117.27776274157053,Entire home/apt,267,2,206,2018-10-28,2.57,1,332
410726,Wonderful La Jolla Beach Retreat!,2044776,Mauricio,,La Jolla,32.83449763957132,-117.2756681866076,Entire home/apt,250,3,145,2018-11-13,1.86,1,301
411946,RIGHT ON THE WATER - FABULOUS VIEWS,1978507,Alison,,Mission Bay,32.760240426307625,-117.24838506515363,Entire home/apt,400,4,0,,,1,123
413705,San Diego HOME  Beautiful --EAST -Bdrm,2058261,Chelo,,Bay Park,32.77925253214956,-117.20543116800758,Private room,47,6,84,2018-08-10,4.04,2,39
426121,Charming & Centrally Located Apt,2118023,Tricia,,Midtown,32.7425793399663,-117.1778414110065,Entire home/apt,109,1,106,2018-11-07,1.32,1,168
438786,1925 Hillcrest Craftsman with Private Sun Deck,2165667,Camila,,North Hills,32.74946806065922,-117.14343370024122,Entire home/apt,85,1,317,2018-12-09,5.89,2,305
443994,Serene San Diego Canyon Getaway,2205580,Al,,Clairemont Mesa,32.802777417117895,-117.1896033682553,Entire home/apt,110,3,137,2018-11-30,1.74,1,66
447765,La Jolla Vacation Rental.  TOT607481,2223419,Jenny,,La Jolla,32.850420166599854,-117.25310442276081,Entire home/apt,362,3,46,2018-11-24,0.59,1,328
460007,Historic Victorian Charm Downtown (Carriage House),2456675,Amy,,Cortez Hill,32.72029777047528,-117.1632683910626,Entire home/apt,120,2,205,2018-11-25,2.59,6,78
460016,Victorian Charmer Downtown #222 (upstairs),2456675,Amy,,Cortez Hill,32.720186075587705,-117.1630036708242,Entire home/apt,165,2,281,2018-11-26,3.53,6,57
462375,Charming Craftsman House 3br/2ba,2297747,Katalin,,Balboa Park,32.72069375633885,-117.13103877340733,Entire home/apt,210,4,9,2017-07-05,0.12,1,0
466663,Walk to bay/downtwn  park BLUE ROOM,2315442,Michael,,Park West,32.72661610703059,-117.16599010338149,Private room,49,1,496,2018-11-23,6.25,10,26
467573,Condo in San Diego near downtown,2321070,Elise,,Midtown,32.74918771660763,-117.15309544486722,Private room,50,30,116,2018-11-24,1.51,1,127
468475,Garden Cottage blocks to bay/dwntwn,2315442,Michael,,Park West,32.72660218468516,-117.16376248848186,Private room,40,1,419,2018-11-25,5.37,10,32
470519,Walk To All Bay/Park/Zoo/Gaslamp/Convention/Loft,2315442,Michael,,Park West,32.72795038710667,-117.16392405671593,Private room,39,1,406,2018-11-26,5.20,10,21
470520,Outdoor shower walk to all Greenrom,2315442,Michael,,Park West,32.72728434853586,-117.16441391632355,Private room,39,1,474,2018-11-27,6.01,10,18
472433,Beachfront La Jolla Home - Sunsets!,2342941,John,,La Jolla,32.82862331598733,-117.28007736200458,Entire home/apt,650,3,22,2018-07-01,0.29,1,311
473679,Studio in the Heart of South Park!,2325333,Julie,,South Park,32.72005622897532,-117.12752421548896,Entire home/apt,69,2,323,2018-12-09,4.42,2,332
474236,Spacious Kid-Friendly Home w/Pool,2315693,Tina,,Lake Murray,32.79695827956222,-117.03318831309754,Entire home/apt,239,5,9,2017-12-28,0.12,1,70
479322,The Hipster,2253314,Rene,,Grant Hill,32.71009213092939,-117.144514806723,Entire home/apt,135,2,412,2018-12-09,5.21,2,41
482741,1 BR in Charming 2 BR Apt University Heights,1809198,Raman,,West University Heights,32.75792562584022,-117.14805323084565,Private room,35,90,16,2018-03-31,0.20,1,365
483463,Urban San Diego Cottage with Garden,2393291,Tricia,,Normal Heights,32.75697251620339,-117.12100545973938,Entire home/apt,137,3,138,2018-11-26,1.91,1,265
483688,Quaint cottage near USD/Old Town and trolley line,2385909,James,,Moreno Mission,32.765163858605604,-117.18973043745254,Entire home/apt,126,2,138,2018-11-12,1.76,3,338
486611,Stylish Loft located in the GasLamp,5879885,Brandon,,East Village,32.714296635406406,-117.1588464536672,Entire home/apt,130,30,0,,,4,365
495832,Perfect Pacific Beach Bungalow!,2448935,Ganesa,,Pacific Beach,32.80426702239436,-117.24334535439887,Entire home/apt,139,2,195,2018-10-28,2.47,1,15
497584,Lavishly Restored 2 bedroom #218,2456675,Amy,,Cortez Hill,32.72011493058554,-117.16364199611178,Entire home/apt,170,2,285,2018-11-24,3.61,6,59
500915,Craftsman in hip area near downtown,2471170,Matthew,,South Park,32.72858397573973,-117.12688576230622,Entire home/apt,199,3,37,2018-11-24,0.47,2,17
501019,Featured on the Tiny House Hunters Show!,2472050,Susanne,,Old Town,32.752941022510555,-117.18002640756282,Entire home/apt,189,3,17,2018-06-11,0.22,1,303
506774,Cozy Backyard Cottage in South Park,2498685,Joy,,South Park,32.719939856228,-117.12865251835146,Entire home/apt,89,2,256,2018-12-09,3.24,2,166
519849,New Eco Luxury Guest House,2558457,Kristen,,Mission Bay,32.79123476117352,-117.23557403757252,Entire home/apt,200,3,68,2018-09-02,0.97,1,354
519919,1920s bungalow 2 blocks to dog beach! Walk to all!,686496,Matt And Toni,,Ocean Beach,32.75166829998702,-117.24709421887718,Entire home/apt,179,2,193,2018-11-19,2.47,2,65
522108,Charming Craftsman in South Park,2498685,Joy,,South Park,32.719046269833115,-117.12826995999824,Entire home/apt,225,2,33,2016-08-23,0.42,2,322
524112,Large Master Bedroom Suite w/Bathroom (North Park),31656,Jared,,North Hills,32.75427098410239,-117.1396943293834,Private room,300,1,0,,,3,365
528113,"Stylish Modern Condo, Stunning Views",2594906,Wendy,,Midtown,32.73628694758121,-117.16152270477306,Entire home/apt,83,30,22,2018-11-01,0.29,1,178
531406,Extreme home stay in La Jolla!,2608408,Cooleen & Ted,,La Jolla,32.83253453710991,-117.25909449091719,Private room,130,2,70,2018-09-22,0.90,2,235
533390,Private 1 bedroom ‘BirdsNest’ by the Park,2621222,Dennis,,North Hills,32.74151871086302,-117.1347358972371,Entire home/apt,290,3,6,2018-11-27,0.11,1,364
561997,"ENCHANTING SANCTUARY, CENTRAL TO ALL",2740315,Beverlee,,Bay Park,32.807563248591364,-117.1968215582839,Entire home/apt,199,3,95,2018-11-25,1.22,1,350
563806,803 El Carmel Place - Carmel de Abajo,2772383,San Diego,,Mission Bay,32.77887564745979,-117.25160371892015,Entire home/apt,400,3,1,2016-10-03,0.04,32,253
571552,2bd/2ba PENTHOUSE in a Cloud,2813298,David,,East Village,32.710887109171495,-117.15445627466526,Entire home/apt,295,2,22,2015-11-29,0.28,2,0
571822,La Jolla Kid Friendly Beach House,470998,Miriam,,La Jolla,32.81549337483739,-117.26377545190056,Entire home/apt,450,1,113,2018-12-10,1.69,3,280
576112,Soulful Studio 2 Blocks to Beach,2833833,Ryder & Michelle,,Pacific Beach,32.80431898569912,-117.25331486314249,Entire home/apt,125,1,421,2018-11-29,5.43,5,65
585426,4 Br House Normal Heights San Diego,2885527,Linda,,Normal Heights,32.76516964624581,-117.12634512984754,Entire home/apt,200,4,81,2018-11-13,1.06,4,64
585469,Aunt Chris' San Diego Getaway,2886419,Christine,,South Park,32.728495999863966,-117.12425071800892,Entire home/apt,70,1,400,2018-11-18,5.19,2,307
587443,Great RV/nearMISSION BAY/ FREE WIFI,1005583,Tanja,,Moreno Mission,32.77267885183971,-117.20348391980993,Entire home/apt,48,1,486,2018-12-10,6.27,5,275
587471,"Amazing ocean view, Rooftop spa, Close to downtown",266381,Sean,,Ocean Beach,32.735975125023444,-117.25136056246946,Entire home/apt,795,3,10,2018-11-26,0.28,1,159
587699,Downtown Loft/Condo in East Village,2899231,Theresa,,East Village,32.71161178331186,-117.15471819406534,Entire home/apt,265,26,1,2014-07-30,0.02,1,0
589214,MOST POPULAR LISTING WALK TO BAY DOWNTOWN PARK/ZOO,2315442,Michael,,Park West,32.72659871975653,-117.16570611099853,Private room,59,1,539,2018-11-28,7.10,10,14
589254,SAN DIEGO Hillcrest Queen Bed Private Bathroom,1117966,John,,Midtown,32.74240104467606,-117.16346153684694,Private room,59,2,152,2018-11-28,2.85,2,26
589500,MONTHLY RENTAL - Hillcrest-San Diego-Pool/Spa/Gym,2908109,Lisen & Cortney,,Midtown,32.74865359761412,-117.15224029093335,Entire home/apt,150,30,11,2018-08-01,0.14,1,295
591575,Luxury Condo with Ocean Views,2919820,Karl,,La Jolla,32.82935164460548,-117.27878489980893,Entire home/apt,365,3,33,2018-11-21,1.06,2,239
597609,Vista Del Mar Two,2919820,Karl,,La Jolla,32.82763148827824,-117.27862379064922,Entire home/apt,365,3,26,2018-11-19,0.89,2,231
602985,Quaint Historic Beach House,6627782,Sarah,,Ocean Beach,32.745411277571534,-117.24939318514161,Entire home/apt,197,3,145,2018-11-26,1.91,2,229
604169,"BOAT, BED & BREAKFAST - ""SLIPAWAY"" - 45'  Ketch",2990799,Shaun,,Midtown District,32.71833127879865,-117.22136772248813,Entire home/apt,245,2,15,2018-10-01,0.21,8,87
606508,"condos in San Diego, CA",103427,Magalie,,East Village,32.71877590727196,-117.15330739181711,Entire home/apt,250,1,1,2015-06-10,0.02,4,363
610920,La Jolla Beach Beauty ~ walk to beach/surf,3028993,Kimber,,La Jolla,32.813949862352665,-117.26666273419497,Entire home/apt,525,3,4,2018-11-25,0.06,1,167
611250,Walk to bay downtownn Priv 1/2 bath,2315442,Michael,,Park West,32.72726881478629,-117.1661148792937,Private room,39,1,345,2018-11-22,4.46,10,34
614111,"Ocean View, Walk to Beach and more!",3046058,Felicia,,Del Mar Heights,32.934961742497414,-117.25553308045917,Entire home/apt,250,3,0,,,1,256
616718,Priv Bath Walk to Bay/downotwn/park,2315442,Michael,,Park West,32.72830790969572,-117.16563865332887,Private room,49,1,483,2018-11-23,6.25,10,27
631271,Downtown San Diego Loft,1121416,Andre,,East Village,32.71553286758755,-117.15310770508367,Entire home/apt,126,30,96,2018-09-01,1.26,2,128
635756,Modern San Diego Condo with Views!,2414872,Laura,,East Village,32.708941758948406,-117.1561794635088,Entire home/apt,67,30,17,2018-10-14,0.39,1,332
641013,BednBike with en-suite bathroom.,3201412,David And Briana,,Balboa Park,32.716680817361315,-117.14704320922453,Private room,29,2,191,2018-11-19,2.92,2,70
642164,"Safe, Walkable, Historic Neighborhood",3209013,Morgan,,Kensington,32.76642390720377,-117.10548967507218,Entire home/apt,300,4,27,2018-08-20,0.36,1,0
643253,Private Bungalow in an Urban Oasis,1156979,Rachael,,City Heights East,32.750178164346515,-117.09888748721558,Private room,36,4,27,2018-11-30,0.35,1,43
648299,1 Bdr Penthouse with Amazing Views,3252663,Craig,,Mission Bay,32.794869804518115,-117.2299320046987,Entire home/apt,94,40,5,2014-07-27,0.07,1,365
651542,Spanish Revival Home with a View,3006274,Kathryn,,Midtown,32.74478971757209,-117.17559185728408,Entire home/apt,175,3,132,2018-11-10,1.95,2,242
651717,Best Beach house with private pool,3275005,Mitchell,,Loma Portal,32.74621456043189,-117.24076449006985,Private room,195,2,0,,,1,0
