id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
103720,Gaslamp Room - Hillcrest House Bed & Breakfast,507423,Ann,,Midtown,32.74886,-117.16529,Private room,119,1,46,2019-02-25,0.48,7,188
103841,"Tranquil, Private Bedroom/Bath in Carmel Valley",541128,Flo,,North City,32.95923,-117.23284,Private room,59,2,99,2019-05-06,1.02,1,74
108349,3Br Townhome Steps to Beach & Shops,546519,Juliana,,Pacific Beach,32.7966,-117.25329,Entire home/apt,209,2,127,2019-05-10,1.35,2,306
117896,"La Jolla  Beach Paradise, San Diego",470998,Miriam,,La Jolla,32.8107,-117.26109,Private room,89,1,170,2019-04-23,2.01,3,0
119063,Cheery Yellow Beach House,601369,Yellow Beach House,,Pacific Beach,32.79757,-117.2474,Entire home/apt,178,3,16,2018-09-23,0.17,1,342
126344,3Br House 2 Blocks to Beach Pets Ok,546519,Juliana,,Pacific Beach,32.80572,-117.25936,Entire home/apt,221,2,134,2019-04-29,1.46,2,194
132966,Water View Studio in Pacific Beach!,555739,Rosana,,Pacific Beach,32.80855,-117.2584,Entire home/apt,70,30,18,2018-08-31,0.23,1,188
134731,Studio Ocean & Lagoon Views,660996,Kathy,,Del Mar Heights,32.93446,-117.24833,Private room,149,3,40,2019-04-02,0.44,2,137
141523,"Private stay-walk to beach, food, and shops!",686496,Welcome To San Diego,,Ocean Beach,32.75068,-117.24654,Entire home/apt,115,2,316,2019-05-06,3.34,2,7
146886,"Downtown, Spacious and Bright with Balcony!",710122,Kelly,,Grant Hill,32.70803,-117.14341,Entire home/apt,79,7,18,2019-04-07,0.20,12,283
149548,Mission Bay Getaway - Near beaches!,721326,Olivia,,Bay Park,32.80157,-117.20093,Private room,49,3,171,2019-05-04,1.81,2,138
161818,Great Neighborhood-1 Bedroom in a 3 BR house. .,773869,Steve And Kyle(She'S A Girl),,Kensington,32.77164,-117.10017,Private room,79,28,50,2019-03-21,0.57,1,276
165967,MIKE'S PLACE - A PRIVATE  COTTAGE,790976,Mike,,West University Heights,32.75173,-117.15284,Entire home/apt,125,2,512,2019-05-12,5.40,2,0
166787,Bay View Studio Condo in La Playa,731698,Karen,,Wooded Area,32.71908,-117.23071,Entire home/apt,75,30,105,2018-11-16,1.21,1,60
167022,Room and bath in home near beach.,795905,Franz,,Mission Bay,32.79487,-117.23433,Private room,50,2,169,2019-05-11,1.77,3,25
167760,Traveler's Haven - Central to all!,799669,Mary,,Mira Mesa,32.91104,-117.1302,Private room,48,4,71,2019-04-30,0.75,2,137
167804,"Mission Bay Retreat Studio, Near Beaches, La Jolla",721326,Olivia,,Bay Park,32.80041,-117.20152,Private room,49,3,46,2019-04-20,0.56,2,150
168415,Travel Twin Artist Retreat w/ Pool & Jacuzzi!,766039,Pamela,,Bird Land,32.78248,-117.15942,Private room,58,4,60,2019-03-21,0.63,8,53
170421,Traveler's Haven 2 - Central to all,799669,Mary,,Mira Mesa,32.91123,-117.13099,Private room,55,2,52,2019-01-15,0.55,2,204
170741,Ocean Front Penthouse Condominum,644144,John,,Ocean Beach,32.73822,-117.25368,Entire home/apt,174,25,3,2018-12-03,0.21,2,338
171147,3/2 Home in Heart of San Diego,687777,Laurie,,North Hills,32.73577,-117.12866,Entire home/apt,249,90,30,2018-05-12,0.48,1,0
171212,Entire 3BR/2BA Condo in Beautiful Del Mar!,816767,Kayvon,,Carmel Valley,32.94663,-117.23244,Entire home/apt,175,1,23,2019-05-05,0.31,1,284
172519,Upstairs Room/Pt. Loma,164137,Melinda,,Roseville,32.74129,-117.21853,Private room,90,2,53,2019-01-13,0.56,3,78
174015,Beach Hide Out,831158,Özlem,,Mission Bay,32.78333,-117.25262,Entire home/apt,145,1,386,2019-05-09,4.07,2,278
175119,"Private bed&bath, All Welcome",836963,Kevin,,Talmadge,32.76493,-117.08815,Private room,71,1,93,2018-09-02,0.98,1,90
176588,Mission Bay Cottage - SAN DIEGO,2139569,Doug,,Moreno Mission,32.77246,-117.20233,Entire home/apt,89,3,149,2019-05-06,1.59,1,308
179884,Mission Beach Contemporary Home,753381,Denise,,Mission Bay,32.77528,-117.25274,Entire home/apt,390,2,79,2019-04-28,1.04,1,327
181283,"$110/Convent Ctr, Zoo, History museum, downtown #3",861297,Ron,,Balboa Park,32.71638,-117.13811,Entire home/apt,110,2,33,2019-04-21,0.39,9,286
182428,Adorable South Mission Studio 5- 1block to Ocean,874515,Luke,,Mission Bay,32.76474,-117.2516,Entire home/apt,99,3,3,2016-03-24,0.05,26,356
182504,Sunny San Diego *5 Star Reviews!*,874971,StellaRichard,,Midtown,32.74282,-117.16663,Entire home/apt,175,3,227,2019-04-30,2.40,1,59
182555,Nice Guest Bedroom w/Private Bathroom (North Park),31656,Jared,,North Hills,32.75059,-117.13916,Private room,250,1,5,2014-09-20,0.06,3,365
184238,"Ocean Beach, garage parking, hot tub, Ocean VIEWS!",883704,Scott,,Loma Portal,32.74098,-117.24471,Entire home/apt,155,2,242,2019-05-17,2.56,1,276
189785,"Ocean views in North PB! 
1 block to beach & surf.",915738,Jeff,,La Jolla,32.81015,-117.26804,Private room,95,10,27,2019-01-06,0.42,1,110
190179,Bohemian Beach House,831158,Özlem,,Mission Bay,32.78248,-117.25169,Entire home/apt,215,2,137,2019-05-11,1.48,2,319
190225,Charming La Jolla Village Home with pool & spa,918513,Paige,,La Jolla,32.84061,-117.26902,Entire home/apt,550,3,103,2019-04-29,1.20,1,247
204211,Fabulous San Diego Home by La Jolla,1002692,Ethan,,University City,32.85359,-117.2135,Entire home/apt,525,6,22,2019-01-02,0.25,1,9
204718,Friendly Clean Room/Mission Bay,1005583,Tanja,,Bay Park,32.78478,-117.20591,Private room,59,1,756,2019-05-08,8.42,5,306
205703,"BEST LOCATION, BEST PRICE IN S.D.",874159,Filbert,,Midtown,32.74632,-117.15077,Entire home/apt,80,3,299,2019-05-05,3.18,1,154
211583,"The Happy Little Cottage, South Mission Beach",1090651,J-Me & Clark,,Mission Bay,32.76735,-117.24928,Entire home/apt,165,3,121,2019-05-06,1.56,1,72
213653,MAY SPECIAL BOOK NOW!   OCEAN VIEW,660996,Kathy,,Torrey Pines,32.9259,-117.24959,Entire home/apt,500,4,24,2019-03-31,0.28,2,142
241210,Room for rent in North Park Home near DT San Diego,1265742,Deborah,,North Hills,32.75734,-117.13669,Private room,60,1,64,2019-02-03,0.70,1,213
244653,PRIVATE ROOM + BATHROOM,1152915,Benjamin,,Mountain View,32.69743,-117.10602,Private room,70,2,29,2018-11-11,0.32,1,359
246264,Central San Diego At Your Doorstep One Bedroom,1291828,Tomio,,Linda Vista,32.79432,-117.17452,Entire home/apt,89,31,58,2019-04-22,0.78,7,200
252289,Private oasis w/ jacuzzi -3bedrooms,861840,Catherine,,Old Town,32.75296,-117.17758,Entire home/apt,135,2,225,2019-04-14,2.70,1,196
256585,San Diego Balboa Park Guest Room,1349966,Dana,,Park West,32.72784,-117.16102,Private room,80,2,102,2019-05-05,1.17,2,327
269843,Twin Corner Artist Retreat w/ Pool & Jacuzzi!,766039,Pamela,,Bird Land,32.78127,-117.16012,Private room,58,4,76,2018-12-08,0.90,8,53
272822,★70s VIBE★HUGE UNIQUE WOOD-PANELED ROOM with PATIO,1427811,Angela,,Darnall,32.75041,-117.06613,Private room,59,1,33,2018-08-14,0.37,2,63
273134,Master Bed/Bath Artist Retreat w/ Pool & Jacuzzi!,766039,Pamela,,Bird Land,32.78133,-117.16072,Private room,85,4,53,2019-05-08,0.62,8,53
274943,"Great Location, Modern and Affordable!",710122,Kelly,,Grant Hill,32.70922,-117.14334,Entire home/apt,99,7,13,2019-04-17,0.14,12,292
275539,Great Location!  Super Central! Balcony Apartment,710122,Kelly,,Grant Hill,32.70862,-117.14266,Entire home/apt,79,7,7,2019-02-15,0.08,12,272
275557,"Bright, Ground Level, Designer, Studio Suite",710122,Kelly,,Grant Hill,32.70808,-117.14405,Entire home/apt,69,7,9,2019-03-17,0.13,12,301
275560,Great Location!  Spacious and Elegant!,710122,Kelly,,Grant Hill,32.70922,-117.14229,Entire home/apt,79,7,3,2017-11-08,0.03,12,283
275566,Fantastic Location!  Spacious and Elegant!,710122,Kelly,,Grant Hill,32.7078,-117.14369,Entire home/apt,79,7,7,2019-02-11,0.14,12,274
275567,Luxurious and Affordable!  Economy Apartment!,710122,Kelly,,Grant Hill,32.7091,-117.14232,Entire home/apt,89,7,15,2019-04-30,0.18,12,300
278138,Comfy Room Close to Everything !!,1451910,Mike & Deb,,Scripps Ranch,32.90838,-117.08981,Private room,65,2,77,2018-09-02,0.89,2,362
278158,Comfy & Cozy Room for Travelers,1451910,Mike & Deb,,Scripps Ranch,32.90678,-117.08732,Private room,65,2,32,2018-09-03,0.38,2,0
279012,Tropical Home Near Beach w/ Hot Tub,1451027,Rebecca,,Ocean Beach,32.73378,-117.2445,Entire home/apt,235,5,18,2018-08-01,0.21,1,7
281817,Private & Quiet Detached Cottage. No A/C,1468925,Sam,,South Park,32.72857,-117.12282,Entire home/apt,95,2,193,2019-04-22,2.15,1,357
289088,"Quiet studio: King bed, AC, Washer",1501859,Belinda,,Midtown,32.74245,-117.17547,Entire home/apt,85,2,175,2019-05-06,1.95,1,16
292285,Sleek & Modern OB Condo 2+2 BCH,466847,Heather,,Loma Portal,32.74917,-117.23127,Entire home/apt,2600,10,42,2019-05-01,0.58,1,137
293609,Stunning Home -Indoor/Outdoor Style,1502676,Aaron,,West University Heights,32.75985,-117.14354,Entire home/apt,149,2,216,2019-04-30,3.03,6,186
299720,Bankers Hill Studio by Balboa Park,384706,Dhiraj,,Midtown,32.73457,-117.1643,Entire home/apt,142,28,34,2019-03-10,0.38,1,324
311052,Historic Kensington Craftsman Charm,1192708,Jennifer,,Kensington,32.76133,-117.10455,Private room,70,1,364,2019-05-12,4.10,1,5
323711,Cute little Granny Flat  San Diego ,1657906,Bebe,,Lake Murray,32.79524,-117.00936,Entire home/apt,85,1,12,2015-07-19,0.14,1,0
323773,Little Italy Executive Penthouse,1657242,Kristin,,Little Italy,32.7218,-117.16687,Entire home/apt,167,30,1,2014-06-17,0.02,1,259
331892,In the heart of San Diego and UCSD Medical Center,1689428,Gene,,Midtown,32.75002,-117.16628,Private room,65,2,79,2019-04-16,0.91,1,318
334730,Craftsman Cottage in Mission Hillls,1288792,Celia,,Old Town,32.75124,-117.18347,Entire home/apt,99,2,230,2019-05-12,2.60,1,192
343495,Private & Cozy Bohemian OB Cottage,1012168,Chuck & Helen,,Ocean Beach,32.75182,-117.24502,Entire home/apt,110,2,308,2019-05-12,4.19,1,173
359549,Two Blocks from the beach/pier in Pacific Beach,1121416,Andre,,Mission Bay,32.79082,-117.23335,Private room,80,7,52,2018-07-22,0.60,3,42
359838,"$110/Convent Ctr, zoo, museum, gaslamp, balboa # 2",861297,Ron,,Balboa Park,32.71708,-117.13934,Entire home/apt,110,2,24,2019-04-15,0.29,9,306
359971,Hillcrest - (close to Zoo & Balboa Park),1821106,Marcela,,West University Heights,32.75742,-117.14789,Entire home/apt,96,28,79,2019-04-07,0.91,1,318
366811,Private Floor to yourselves with game room,1852011,Brian,,Clairemont Mesa,32.81758,-117.16845,Entire home/apt,90,3,255,2019-05-07,2.98,1,20
373322,Pacific Beach San Diego Bay,1402683,Sandra,,Mission Bay,32.79247,-117.23293,Entire home/apt,257,2,12,2019-02-17,0.15,2,343
385343,Charming Beach Retreat,1011433,Vicky,,Ocean Beach,32.75433,-117.2477,Entire home/apt,139,3,19,2012-08-14,0.22,1,0
385760,"Super location, quiet neighborhood",1486293,Ann,,Loma Portal,32.75719,-117.22755,Private room,50,30,80,2019-05-15,1.20,1,0
392534,San Diego Bankers Hill Guest Room,1349966,Dana,,Park West,32.72779,-117.15942,Private room,75,1,29,2018-12-15,0.34,2,199
393042,Upstairs Bedrm:  Twin Bed,164137,Melinda,,Roseville,32.73815,-117.22005,Private room,90,1,48,2019-03-15,0.58,3,0
394524,Private Studio next to the beach,1972369,Edward,,Pacific Beach,32.80143,-117.25725,Entire home/apt,127,1,79,2019-05-10,0.94,1,362
395071,Mission Beach meets Mission Bay,1974643,Debbie,,Mission Bay,32.78937,-117.25509,Entire home/apt,235,1,60,2019-04-28,0.70,3,290
395858,One bedroom in quiet neighborhood ,1978403,Tuija,,Rancho Bernadino,33.02885,-117.08798,Private room,50,3,6,2018-06-07,0.09,2,269
396390,Independent room in the back garden,1980775,Shirley,,Midtown,32.74494,-117.17412,Entire home/apt,70,2,108,2019-05-17,1.29,1,301
401431,Charming Ocean Beach cottage,2003694,Edwin,,Ocean Beach,32.75127,-117.2489,Entire home/apt,125,3,33,2018-10-04,0.39,3,112
401581,cozy home close to wind n sea beach,2004456,Linda,,La Jolla,32.83077,-117.27335,Private room,59,4,6,2016-02-29,0.07,1,0
409649,Looking for Roommate to share condo,2039313,Bernice,,Clairemont Mesa,32.80408,-117.16061,Private room,35,1,5,2018-06-30,0.07,1,350
409683,The La Jolla Beach Cottage,1144421,Patrick + Lani,,La Jolla,32.83919,-117.27776,Entire home/apt,267,2,223,2019-05-05,2.61,1,314
410726,Wonderful La Jolla Beach Retreat!,2044776,Mauricio,,La Jolla,32.8345,-117.27567,Entire home/apt,250,3,154,2019-05-01,1.85,1,166
413705,San Diego HOME  Beautiful --EAST -Bdrm,2058261,Chelo,,Bay Park,32.77925,-117.20543,Private room,47,3,90,2019-05-15,3.47,2,54
426121,Charming & Centrally Located Apt,2118023,Tricia,,Midtown,32.74258,-117.17784,Entire home/apt,109,1,106,2018-11-07,1.24,1,310
438786,1925 Hillcrest Studio with Private Sundeck,2165667,Camila,,North Hills,32.74947,-117.14343,Entire home/apt,85,1,349,2019-05-16,5.91,2,296
443994,Serene San Diego Canyon Getaway,2205580,Al,,Clairemont Mesa,32.80278,-117.1896,Entire home/apt,110,3,142,2019-04-26,1.69,1,37
460007,Historic Victorian Charm Downtown (Carriage House),2456675,Amy,,Cortez Hill,32.7203,-117.16327,Entire home/apt,120,2,221,2019-04-22,2.62,7,69
460016,Victorian Charmer Downtown #222 (upstairs),2456675,Amy,,Cortez Hill,32.72019,-117.163,Entire home/apt,165,2,300,2019-04-28,3.54,7,110
462375,Charming Craftsman House 3br/2ba,2297747,Katalin,,Balboa Park,32.72069,-117.13104,Entire home/apt,250,3,9,2017-07-05,0.11,1,26
466663,Walk to bay/downtwn  park BLUE ROOM,2315442,Michael,,Park West,32.72662,-117.16599,Private room,49,1,526,2019-04-29,6.22,10,53
467573,Condo in San Diego near downtown,2321070,Elise,,Midtown,32.74919,-117.1531,Private room,50,30,118,2019-05-02,1.44,1,142
468475,Garden Cottage blocks to bay/dwntwn,2315442,Michael,,Park West,32.7266,-117.16376,Private room,40,1,453,2019-04-23,5.44,10,57
470519,Walk To All Bay/Park/Zoo/Gaslamp/Convention/Loft,2315442,Michael,,Park West,32.72795,-117.16392,Private room,39,1,448,2019-04-29,5.38,10,58
470520,Outdoor shower walk to all Greenrom,2315442,Michael,,Park West,32.72728,-117.16441,Private room,39,1,521,2019-05-03,6.20,10,51
472433,Beachfront La Jolla Home - Sunsets!,2342941,John,,La Jolla,32.82862,-117.28008,Entire home/apt,650,3,22,2018-07-01,0.27,1,302
473679,Studio in the Heart of South Park!,2325333,Julie,,South Park,32.72006,-117.12752,Entire home/apt,69,2,347,2019-05-13,4.43,2,280
474236,Spacious Kid-Friendly Home w/Pool,2315693,Tina,,Lake Murray,32.79696,-117.03319,Entire home/apt,239,5,9,2017-12-28,0.11,1,0
479322,The Hipster,2253314,Rene,,Grant Hill,32.71009,-117.14451,Entire home/apt,129,2,434,2019-04-28,5.15,2,59
482741,1 BR in Charming 2 BR Apt University Heights,1809198,Raman,,West University Heights,32.75793,-117.14805,Private room,40,90,16,2018-03-31,0.19,1,365
483463,Urban San Diego Cottage with Garden,2393291,Tricia,,Normal Heights,32.75697,-117.12101,Entire home/apt,137,3,140,2019-04-28,1.81,1,248
483688,Quaint cottage near USD/Old Town and trolley line,2385909,James,,Moreno Mission,32.76516,-117.18973,Entire home/apt,126,2,153,2019-05-08,1.83,5,283
486611,Stylish Loft located in the GasLamp,5879885,Brandon,,East Village,32.7143,-117.15885,Entire home/apt,120,30,0,,,12,365
495832,Perfect Pacific Beach Bungalow -Includes Parking!,2448935,Ganesa,,Pacific Beach,32.80427,-117.24335,Entire home/apt,139,2,198,2019-04-28,2.35,1,11
497584,Lavishly Restored 2 bedroom #218,2456675,Amy,,Cortez Hill,32.72011,-117.16364,Entire home/apt,140,2,301,2019-04-29,3.57,7,51
500915,Craftsman in hip area near downtown,2471170,Matthew,,South Park,32.72858,-117.12689,Entire home/apt,199,3,40,2019-04-01,0.48,2,0
501019,Featured on the Tiny House Hunters Show!,2472050,Susanne,,Old Town,32.75294,-117.18003,Entire home/apt,137,3,21,2019-04-23,0.25,1,344
506774,Cozy Backyard Cottage in South Park,2498685,Joy,,South Park,32.71994,-117.12865,Entire home/apt,89,2,278,2019-05-07,3.30,2,331
519849,New Eco Luxury Guest House,2558457,Kristen,,Mission Bay,32.79123,-117.23557,Entire home/apt,200,3,79,2019-05-05,1.05,1,317
519919,"Cute 1920s home-walk to beach, food, and shops!",686496,Welcome To San Diego,,Ocean Beach,32.75167,-117.24709,Entire home/apt,179,2,210,2019-05-13,2.52,2,7
522108,Charming Craftsman in South Park,2498685,Joy,,South Park,32.71905,-117.12827,Entire home/apt,225,2,33,2016-08-23,0.40,2,150
524112,Large Master Bedroom Suite w/Bathroom (North Park),31656,Jared,,North Hills,32.75427,-117.13969,Private room,300,1,0,,,3,365
528113,"Stylish Modern Condo, Stunning Views",2594906,Wendy,,Midtown,32.73629,-117.16152,Entire home/apt,83,30,25,2019-02-27,0.31,1,203
531406,Extreme home stay in La Jolla!,2608408,Cooleen & Ted,,La Jolla,32.83253,-117.25909,Private room,130,2,70,2018-09-22,0.84,2,259
533390,Private 1 bedroom ‘BirdsNest’ by the Park,2621222,Dennis,,North Hills,32.74152,-117.13474,Entire home/apt,290,3,8,2019-02-12,0.14,1,0
560227,Mission Bay - Views to Ocean & Bay,57109,William,,Mission Bay,32.78604,-117.25334,Entire home/apt,200,30,2,2012-11-24,0.02,2,31
561997,"ENCHANTING SANCTUARY, CENTRAL TO ALL",2740315,Beverlee,,Bay Park,32.80756,-117.19682,Entire home/apt,199,3,99,2019-05-01,1.19,1,338
563806,803 El Carmel Place - Carmel de Abajo,2772383,San Diego,,Mission Bay,32.77888,-117.2516,Entire home/apt,400,3,1,2016-10-03,0.03,35,290
564627,Beach Home 2blocks from the beach.,2486270,Jason,,Pacific Beach,32.80695,-117.25428,Entire home/apt,961,2,9,2014-01-11,0.11,1,365
571552,2bd/2ba PENTHOUSE in a Cloud,2813298,David,,East Village,32.71089,-117.15446,Entire home/apt,295,2,22,2015-11-29,0.26,2,0
571822,La Jolla Kid Friendly Beach House,470998,Miriam,,La Jolla,32.81549,-117.26378,Entire home/apt,450,1,134,2019-05-05,1.86,3,242
576112,Soulful Studio 2 Blocks to Beach,2833833,Ryder & Michelle,,Pacific Beach,32.80432,-117.25331,Entire home/apt,125,1,455,2019-05-06,5.50,6,53
579543,Tropical Oasis in Ocean Beach SD,2850478,Veronica,,Loma Portal,32.7477,-117.24382,Entire home/apt,200,1,8,2016-12-31,0.11,1,336
585426,4 Br Large Family House Normal Heights San Diego,2885527,Linda,,Normal Heights,32.76517,-117.12635,Entire home/apt,200,4,85,2019-05-06,1.04,4,205
585457,1926 Craftsman in fun North Park,707941,Ted,,North Hills,32.75464,-117.12711,Entire home/apt,2000,1,1,2013-02-26,0.01,3,89
585469,Aunt Chris' San Diego Getaway,2886419,Christine,,South Park,32.7285,-117.12425,Entire home/apt,74,1,426,2019-04-29,5.17,2,280
587443,Great RV/nearMISSION BAY/ FREE WIFI,1005583,Tanja,,Moreno Mission,32.77268,-117.20348,Entire home/apt,48,1,524,2019-05-13,6.33,5,126
587471,"Amazing ocean view, Rooftop spa, Close to downtown",266381,Sean,,Ocean Beach,32.73598,-117.25136,Entire home/apt,795,3,13,2019-03-03,0.32,1,192
589214,MOST POPULAR LISTING WALK TO BAY DOWNTOWN PARK/ZOO,2315442,Michael,,Park West,32.7266,-117.16571,Private room,59,1,591,2019-05-01,7.28,10,0
589254,Hillcrest San Diego Midcentury Casita Bedroom Bath,1117966,John,,Midtown,32.7424,-117.16346,Private room,49,2,170,2019-05-01,2.90,2,88
589500,MONTHLY RENTAL - Hillcrest-San Diego-Pool/Spa/Gym,2908109,Lisen & Cortney,,Midtown,32.74865,-117.15224,Entire home/apt,120,30,11,2018-08-01,0.13,1,237
591575,Luxury Condo with Ocean Views,2919820,Karl,,La Jolla,32.82935,-117.27878,Entire home/apt,365,3,38,2019-05-14,1.04,2,217
597609,Vista Del Mar Two,2919820,Karl,,La Jolla,32.82763,-117.27862,Entire home/apt,365,3,28,2019-05-05,0.81,2,270
602985,Quaint Historic Beach House,6627782,Sarah,,Ocean Beach,32.74541,-117.24939,Entire home/apt,197,3,162,2019-05-07,2.00,2,229
604169,"BOAT, BED & BREAKFAST - ""SLIPAWAY"" - 45'  Ketch",2990799,Shaun,,Midtown District,32.71833,-117.22137,Entire home/apt,245,2,15,2018-10-01,0.20,9,81
606508,"condos in San Diego, CA",103427,Magalie,,East Village,32.71878,-117.15331,Entire home/apt,275,1,1,2015-06-10,0.02,4,362
610920,La Jolla Beach Beauty ~ 3bd/2ba walk to beach/surf,3028993,Kimber,,La Jolla,32.81395,-117.26666,Entire home/apt,525,3,4,2018-11-25,0.06,1,165
611250,Walk to bay downtownn Priv 1/2 bath,2315442,Michael,,Park West,32.72727,-117.16611,Private room,39,1,393,2019-05-16,4.76,10,62
614111,"Ocean View, Walk to Beach and more!",3046058,Felicia,,Del Mar Heights,32.93496,-117.25553,Entire home/apt,250,3,0,,,1,354
616718,Priv Bath Walk to Bay/downotwn/park,2315442,Michael,,Park West,32.72831,-117.16564,Private room,49,1,520,2019-04-27,6.30,10,48
631271,Downtown San Diego Loft,1121416,Andre,,East Village,32.71553,-117.15311,Entire home/apt,126,30,96,2018-09-01,1.18,3,91
635756,Modern San Diego Condo with Views!,2414872,Laura,,East Village,32.70894,-117.15618,Entire home/apt,80,30,20,2019-03-14,0.41,1,258
637308,La Jolla Castle in the Sky,3178591,David,,La Jolla,32.84117,-117.26714,Entire home/apt,895,4,1,2012-10-05,0.01,1,251
641013,BednBike with en-suite bathroom.,3201412,David And Briana,,Balboa Park,32.71668,-117.14704,Private room,29,2,218,2019-05-15,3.09,2,31
642164,"Safe, Walkable, Historic Neighborhood",3209013,Morgan,,Kensington,32.76642,-117.10549,Entire home/apt,300,4,27,2018-08-20,0.33,1,137
643253,Private Bungalow in an Urban Oasis,1156979,Rachael,,City Heights East,32.75018,-117.09889,Private room,36,1,44,2019-05-14,0.54,3,48
648299,1 Bdr Penthouse with Amazing Views,3252663,Craig,,Mission Bay,32.79487,-117.22993,Entire home/apt,104,40,5,2014-07-27,0.06,1,76
651542,Spanish Revival Home with a View,3006274,Kathryn,,Midtown,32.74479,-117.17559,Entire home/apt,175,2,138,2019-04-22,1.90,2,271
651717,Best Beach house with private pool,3275005,Mitchell,,Loma Portal,32.74621,-117.24076,Private room,195,2,0,,,1,0
653299,*Prime Location!!*99 WaLK Score*,3285020,Rita,,Marina,32.70951,-117.1623,Entire home/apt,152,30,12,2018-12-15,0.17,1,328
655822,Andrade  Spa In Sunny San Diego CA,2356843,Penelope,,Rancho Penasquitos,32.9519,-117.11233,Entire home/apt,200,5,7,2019-01-02,0.23,1,324
657051,Modern w/Jacuzzi Keyless-EZ Parking- blocks to Zoo,3310631,Rosemary,,South Park,32.72287,-117.12472,Entire home/apt,125,1,126,2019-05-12,1.57,2,246
657126,"Steps to la jolla cove, walk to all",3292394,Katie,,La Jolla,32.84588,-117.27058,Private room,155,2,50,2019-03-23,0.61,4,365
659076,Private Room + Bonus Space in Hostel. Sleeps 7!,3324885,Bobby,,Cortez Hill,32.72174,-117.16424,Private room,34,1,126,2018-07-28,1.56,37,203
670165,Good vibes near the beach at private OB home,3395315,Tyler & Rebecca,,Loma Portal,32.74588,-117.24319,Entire home/apt,85,2,142,2019-05-14,1.79,1,65
670830,"Walk to bay/dwntwn/parkZoo, parking free/Lavender",2315442,Michael,,Park West,32.72704,-117.16424,Private room,39,1,435,2019-05-03,5.34,10,0
674234,"1/2 br condo in San Diego, Mission Valley",103427,Magalie,,West University Heights,32.76267,-117.15929,Entire home/apt,300,1,0,,,4,365
678569,"Walk to all, Village step to beach",3292394,Katie,,La Jolla,32.84543,-117.2699,Private room,165,2,88,2019-04-30,1.15,4,360
689378,"Remodeled! Ideal location, Great reviews! SC3",2598433,Ryan,,Mission Bay,32.77192,-117.25071,Entire home/apt,115,1,111,2019-04-18,1.40,3,200
691117,Sweet Room in a Unique Property,1156979,Rachael,,City Heights West,32.75342,-117.10573,Private room,35,2,8,2019-05-14,0.10,3,127
691132,"Family Beach Home, 2 Blocks To Sand",129123,Michael,,La Jolla,32.80887,-117.25906,Entire home/apt,465,4,4,2018-07-07,0.05,3,163
691897,"BOAT, BED & BREAKFAST - ""SELL SELL SELL"" - 46'",2990799,Shaun,,Midtown District,32.7187,-117.22078,Entire home/apt,275,2,17,2019-05-06,0.28,9,84
